               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 145,            0.013206,            0.004371,           0.0038125,             0.61627,             0.60696,             0.58337,             0.40267,            0.013124,            0.004808,           0.0058474,           0.0018804,           0.0018804,           0.0018804
                 146,             0.01322,           0.0043689,           0.0038007,             0.62573,             0.60462,              0.5842,             0.40383,            0.013099,           0.0048101,           0.0058343,           0.0018657,           0.0018657,           0.0018657
                 147,            0.013043,           0.0043002,           0.0038148,             0.63592,             0.60236,             0.58599,             0.40499,            0.013091,           0.0048126,           0.0058194,            0.001851,            0.001851,            0.001851
                 148,            0.013202,           0.0043856,           0.0037829,             0.64207,             0.60158,             0.58727,             0.40624,            0.013079,           0.0048153,           0.0058098,           0.0018362,           0.0018362,           0.0018362
                 149,            0.013136,           0.0044008,            0.003673,             0.64731,             0.60092,             0.58734,             0.40678,            0.013067,           0.0048127,           0.0058257,           0.0018215,           0.0018215,           0.0018215
                 150,            0.012987,           0.0043849,           0.0037005,             0.64582,             0.60035,             0.58695,             0.40637,            0.013062,           0.0048087,           0.0058294,           0.0018067,           0.0018067,           0.0018067
                 151,            0.013049,           0.0043901,           0.0037687,             0.64679,             0.59925,             0.58687,             0.40727,            0.013055,           0.0048055,           0.0058465,            0.001792,            0.001792,            0.001792
                 152,            0.012959,           0.0044164,           0.0036571,             0.64373,             0.60342,             0.58855,             0.40738,             0.01305,           0.0048045,           0.0058302,           0.0017773,           0.0017773,           0.0017773
                 153,            0.013032,           0.0043676,           0.0036989,             0.65156,              0.5961,             0.58941,             0.40839,            0.013039,           0.0048019,           0.0058212,           0.0017625,           0.0017625,           0.0017625
                 154,            0.013001,            0.004276,           0.0035632,             0.65201,             0.59923,             0.58995,             0.41021,             0.01303,              0.0048,           0.0058094,           0.0017478,           0.0017478,           0.0017478
                 155,             0.01296,           0.0044074,            0.003641,             0.65322,             0.59987,             0.58964,              0.4102,            0.013023,           0.0047992,           0.0057945,            0.001733,            0.001733,            0.001733
                 156,            0.012862,           0.0043226,           0.0035598,             0.66696,             0.59307,             0.58946,             0.40954,            0.013018,           0.0047973,           0.0057774,           0.0017183,           0.0017183,           0.0017183
                 157,            0.012928,           0.0042784,           0.0036186,             0.66299,             0.59614,             0.58727,             0.41065,            0.013012,            0.004794,           0.0057867,           0.0017036,           0.0017036,           0.0017036
                 158,             0.01293,           0.0042895,           0.0036024,             0.67688,             0.58696,             0.58783,             0.41019,            0.013011,           0.0047911,           0.0057906,           0.0016889,           0.0016889,           0.0016889
                 159,            0.012916,           0.0044005,           0.0036201,             0.67662,              0.5863,             0.58833,             0.40985,            0.013006,           0.0047906,            0.005797,           0.0016742,           0.0016742,           0.0016742
                 160,            0.012751,           0.0042637,           0.0034379,             0.66775,              0.5932,             0.58935,             0.40966,            0.013004,           0.0047899,           0.0058041,           0.0016595,           0.0016595,           0.0016595
                 161,            0.012912,           0.0043711,              0.0036,             0.66651,             0.59547,             0.58993,             0.41015,            0.013004,           0.0047916,           0.0058117,           0.0016448,           0.0016448,           0.0016448
                 162,            0.012697,           0.0043261,           0.0034607,             0.66957,             0.59481,             0.59114,             0.40964,            0.013005,           0.0047936,           0.0058036,           0.0016302,           0.0016302,           0.0016302
                 163,            0.012846,            0.004309,           0.0035064,             0.67643,              0.5915,             0.59109,             0.41119,            0.013007,           0.0047916,           0.0058001,           0.0016155,           0.0016155,           0.0016155
                 164,            0.012674,           0.0042038,            0.003434,             0.67635,             0.59244,             0.59275,             0.41321,            0.013005,            0.004792,           0.0057999,           0.0016009,           0.0016009,           0.0016009
                 165,            0.012633,           0.0042326,           0.0035473,              0.6833,             0.59104,             0.59559,             0.41671,            0.013002,           0.0047913,           0.0057919,           0.0015863,           0.0015863,           0.0015863
                 166,            0.012678,           0.0043959,           0.0035644,              0.6916,             0.58557,             0.59635,             0.41644,            0.012997,           0.0047915,           0.0057834,           0.0015717,           0.0015717,           0.0015717
                 167,            0.012686,           0.0043243,           0.0034701,             0.69214,             0.58801,             0.59662,             0.41722,            0.012989,           0.0047914,           0.0057796,           0.0015572,           0.0015572,           0.0015572
                 168,            0.012783,           0.0043336,           0.0033578,             0.69271,             0.58859,             0.59739,             0.41797,            0.012991,           0.0047885,           0.0057759,           0.0015427,           0.0015427,           0.0015427
                 169,            0.012603,           0.0042798,           0.0034943,             0.69367,             0.58867,             0.59817,             0.41985,            0.012997,           0.0047859,           0.0057696,           0.0015282,           0.0015282,           0.0015282
                 170,            0.012685,           0.0042829,           0.0033614,             0.73312,               0.574,             0.59867,             0.42016,            0.012999,           0.0047854,           0.0057604,           0.0015137,           0.0015137,           0.0015137
                 171,            0.012523,           0.0042233,           0.0031106,             0.73287,             0.57521,             0.59952,             0.42119,            0.013002,           0.0047836,           0.0057595,           0.0014993,           0.0014993,           0.0014993
                 172,            0.012463,           0.0041965,           0.0032543,              0.7295,             0.57724,             0.59994,             0.42161,            0.013001,           0.0047833,           0.0057516,           0.0014849,           0.0014849,           0.0014849
                 173,            0.012565,           0.0042646,           0.0032615,             0.72865,             0.57839,             0.60024,             0.42212,            0.013002,           0.0047826,           0.0057465,           0.0014705,           0.0014705,           0.0014705
                 174,            0.012586,           0.0043288,           0.0033706,             0.72295,             0.58148,             0.60129,             0.42199,            0.013004,            0.004784,           0.0057383,           0.0014561,           0.0014561,           0.0014561
                 175,            0.012654,           0.0042971,           0.0034076,             0.72529,             0.58134,             0.60204,             0.42246,            0.013004,           0.0047841,            0.005726,           0.0014418,           0.0014418,           0.0014418
                 176,            0.012463,           0.0042121,           0.0032611,             0.73815,             0.57617,             0.60235,             0.42246,            0.012998,           0.0047839,           0.0057155,           0.0014276,           0.0014276,           0.0014276
                 177,            0.012464,            0.004253,           0.0032229,             0.73777,             0.57631,              0.6024,             0.42247,            0.012994,           0.0047825,           0.0057065,           0.0014134,           0.0014134,           0.0014134
                 178,            0.012261,           0.0041839,           0.0030488,             0.73846,             0.57608,             0.60303,              0.4237,            0.012988,           0.0047816,           0.0056935,           0.0013992,           0.0013992,           0.0013992
                 179,            0.012255,           0.0042336,           0.0032414,             0.74145,             0.57361,             0.60315,             0.42405,            0.012987,           0.0047807,            0.005685,            0.001385,            0.001385,            0.001385
                 180,            0.012179,           0.0042329,           0.0030434,             0.76561,             0.56332,             0.60399,             0.42438,            0.012982,           0.0047788,           0.0056774,            0.001371,            0.001371,            0.001371
                 181,            0.012342,           0.0042518,           0.0032985,             0.73208,             0.58259,             0.60414,             0.42476,            0.012982,           0.0047778,           0.0056676,           0.0013569,           0.0013569,           0.0013569
                 182,            0.012351,           0.0042541,           0.0032189,             0.76574,             0.56537,             0.60432,             0.42559,            0.012983,           0.0047771,            0.005663,           0.0013429,           0.0013429,           0.0013429
                 183,            0.012389,            0.004177,           0.0031694,             0.69502,             0.60393,             0.60539,             0.42649,            0.012987,           0.0047763,            0.005657,            0.001329,            0.001329,            0.001329
                 184,            0.012249,           0.0041658,            0.003123,             0.70008,             0.60106,             0.60709,             0.42668,             0.01299,           0.0047753,           0.0056604,           0.0013151,           0.0013151,           0.0013151
                 185,            0.012217,           0.0042122,           0.0031254,             0.70377,             0.59905,             0.60697,             0.42766,            0.012991,            0.004775,           0.0056626,           0.0013012,           0.0013012,           0.0013012
                 186,            0.012255,           0.0041788,           0.0029938,             0.70282,             0.60083,             0.60987,             0.42946,            0.012989,           0.0047737,           0.0056672,           0.0012874,           0.0012874,           0.0012874
                 187,            0.012188,           0.0041085,           0.0029878,             0.77393,             0.57033,             0.61045,             0.43066,            0.012988,           0.0047726,           0.0056701,           0.0012737,           0.0012737,           0.0012737
                 188,            0.012232,           0.0041475,            0.003058,              0.7712,               0.573,             0.61064,             0.43084,            0.012988,           0.0047717,           0.0056717,             0.00126,             0.00126,             0.00126
                 189,            0.012158,           0.0041664,           0.0031145,             0.77154,             0.57357,             0.61096,             0.43104,            0.012986,           0.0047714,           0.0056684,           0.0012464,           0.0012464,           0.0012464
                 190,            0.012088,           0.0040882,           0.0029183,             0.77153,             0.57381,             0.61118,             0.43147,            0.012984,           0.0047703,           0.0056627,           0.0012328,           0.0012328,           0.0012328
                 191,            0.012154,           0.0041251,           0.0029571,             0.77203,             0.57282,             0.61178,             0.43094,            0.012982,           0.0047697,           0.0056668,           0.0012193,           0.0012193,           0.0012193
                 192,            0.012081,           0.0041968,           0.0029883,             0.77312,             0.57245,              0.6119,              0.4315,            0.012979,           0.0047694,           0.0056651,           0.0012059,           0.0012059,           0.0012059
                 193,            0.012087,           0.0041137,           0.0029174,             0.78051,             0.56908,             0.61178,             0.43216,            0.012977,           0.0047696,           0.0056597,           0.0011925,           0.0011925,           0.0011925
                 194,            0.012148,           0.0041662,            0.003019,             0.77738,             0.57013,             0.61178,             0.43207,            0.012974,             0.00477,           0.0056578,           0.0011792,           0.0011792,           0.0011792
                 195,            0.012017,           0.0041495,            0.003021,             0.77462,             0.57146,             0.61176,             0.43181,            0.012973,           0.0047704,           0.0056576,            0.001166,            0.001166,            0.001166
                 196,            0.011935,            0.004092,           0.0029232,              0.7755,             0.57091,             0.61158,             0.43156,            0.012974,           0.0047709,           0.0056569,           0.0011528,           0.0011528,           0.0011528
                 197,            0.011984,           0.0041999,           0.0029384,             0.77514,             0.57144,             0.61154,             0.43148,            0.012973,           0.0047709,           0.0056589,           0.0011397,           0.0011397,           0.0011397
                 198,            0.011991,           0.0041814,           0.0029496,             0.76704,             0.57611,             0.61155,             0.43171,            0.012972,           0.0047719,           0.0056571,           0.0011266,           0.0011266,           0.0011266
                 199,            0.011937,           0.0041343,           0.0029902,             0.77288,             0.57377,             0.61186,             0.43257,             0.01297,           0.0047722,           0.0056537,           0.0011137,           0.0011137,           0.0011137
                 200,            0.012044,           0.0041794,           0.0029575,             0.77526,             0.57384,             0.61215,             0.43358,            0.012969,           0.0047726,           0.0056516,           0.0011008,           0.0011008,           0.0011008
                 201,            0.011856,           0.0040216,           0.0029034,             0.77338,              0.5751,             0.61247,             0.43394,             0.01297,           0.0047731,           0.0056515,            0.001088,            0.001088,            0.001088
                 202,             0.01188,           0.0041926,           0.0028138,             0.77143,             0.57544,             0.61225,             0.43311,            0.012971,           0.0047736,           0.0056507,           0.0010753,           0.0010753,           0.0010753
                 203,            0.011946,           0.0041176,           0.0028499,             0.77239,             0.57516,             0.61258,             0.43327,             0.01297,           0.0047731,           0.0056468,           0.0010626,           0.0010626,           0.0010626
                 204,            0.011864,           0.0040983,           0.0028441,             0.77842,              0.5739,             0.61281,             0.43394,             0.01297,            0.004773,           0.0056445,             0.00105,             0.00105,             0.00105
                 205,            0.011964,           0.0040669,           0.0028829,             0.77751,             0.57423,             0.61288,             0.43385,            0.012967,           0.0047722,           0.0056427,           0.0010376,           0.0010376,           0.0010376
                 206,             0.01173,           0.0040573,           0.0028218,             0.77811,             0.57385,             0.61289,             0.43414,            0.012965,           0.0047721,           0.0056428,           0.0010251,           0.0010251,           0.0010251
                 207,            0.011864,           0.0042601,           0.0029479,             0.77928,             0.57358,             0.61334,             0.43445,            0.012962,           0.0047714,           0.0056412,           0.0010128,           0.0010128,           0.0010128
                 208,            0.011922,           0.0041584,           0.0028497,             0.77946,             0.57364,             0.61373,             0.43456,            0.012959,           0.0047711,           0.0056389,           0.0010006,           0.0010006,           0.0010006
                 209,            0.011793,            0.004104,           0.0029001,             0.77886,             0.57361,             0.61373,             0.43439,            0.012956,           0.0047712,           0.0056382,          0.00098844,          0.00098844,          0.00098844
                 210,            0.011861,           0.0041516,           0.0028898,             0.77931,             0.57339,             0.61405,             0.43459,            0.012954,            0.004772,           0.0056367,          0.00097637,          0.00097637,          0.00097637
                 211,            0.011848,           0.0040676,           0.0029249,             0.77878,              0.5735,             0.61611,             0.43523,            0.012951,            0.004772,           0.0056356,           0.0009644,           0.0009644,           0.0009644
                 212,            0.011715,           0.0040745,           0.0027976,              0.7549,             0.58834,             0.61524,             0.43575,             0.01295,           0.0047721,           0.0056343,          0.00095252,          0.00095252,          0.00095252
                 213,            0.011855,           0.0041646,           0.0029546,             0.75721,             0.58746,             0.61667,             0.43576,            0.012948,           0.0047733,           0.0056325,          0.00094072,          0.00094072,          0.00094072
                 214,            0.011715,            0.004075,           0.0028225,             0.76401,             0.58295,             0.61617,             0.43519,            0.012948,           0.0047737,           0.0056312,          0.00092903,          0.00092903,          0.00092903
                 215,            0.011674,           0.0039707,           0.0027479,             0.76166,             0.58594,             0.61711,             0.43597,            0.012947,           0.0047746,            0.005629,          0.00091742,          0.00091742,          0.00091742
                 216,            0.011548,           0.0040358,           0.0026928,             0.76217,             0.58472,             0.61655,             0.43526,            0.012943,           0.0047749,           0.0056283,          0.00090592,          0.00090592,          0.00090592
                 217,            0.011644,           0.0040058,           0.0027137,             0.76305,             0.58553,             0.61629,              0.4356,            0.012939,           0.0047747,           0.0056274,          0.00089451,          0.00089451,          0.00089451
                 218,            0.011709,            0.004078,             0.00284,             0.76481,             0.58432,             0.61662,              0.4354,            0.012937,           0.0047748,           0.0056251,           0.0008832,           0.0008832,           0.0008832
                 219,            0.011654,           0.0040788,           0.0027049,              0.7675,             0.58381,             0.61705,             0.43578,            0.012936,           0.0047747,           0.0056214,          0.00087198,          0.00087198,          0.00087198
                 220,            0.011665,           0.0040536,           0.0026696,             0.76468,             0.58417,             0.61672,             0.43558,            0.012933,           0.0047744,            0.005618,          0.00086087,          0.00086087,          0.00086087
                 221,            0.011517,           0.0040682,            0.002741,             0.76593,             0.58475,             0.61684,             0.43532,            0.012932,           0.0047751,           0.0056157,          0.00084986,          0.00084986,          0.00084986
                 222,            0.011556,            0.004049,           0.0027712,              0.7725,             0.58044,             0.61784,             0.43555,            0.012931,           0.0047757,           0.0056166,          0.00083896,          0.00083896,          0.00083896
                 223,            0.011531,           0.0040459,           0.0025512,             0.76648,             0.58371,             0.61737,             0.43551,            0.012929,           0.0047766,           0.0056182,          0.00082816,          0.00082816,          0.00082816
                 224,             0.01163,           0.0041141,           0.0026859,             0.76741,             0.58344,             0.61758,             0.43512,            0.012926,           0.0047774,           0.0056177,          0.00081746,          0.00081746,          0.00081746
                 225,            0.011494,           0.0040525,           0.0026231,             0.76572,             0.58496,             0.61766,             0.43497,            0.012924,           0.0047776,           0.0056192,          0.00080687,          0.00080687,          0.00080687
                 226,            0.011561,           0.0041182,           0.0026782,              0.7666,             0.58479,             0.61752,             0.43487,            0.012924,           0.0047782,           0.0056218,          0.00079639,          0.00079639,          0.00079639
                 227,            0.011503,           0.0040686,           0.0027185,             0.76616,               0.585,             0.61752,             0.43494,            0.012922,           0.0047789,           0.0056221,          0.00078602,          0.00078602,          0.00078602
                 228,            0.011548,           0.0040599,           0.0026925,             0.76629,             0.58516,             0.61785,             0.43535,            0.012922,           0.0047792,           0.0056224,          0.00077576,          0.00077576,          0.00077576
                 229,            0.011576,           0.0041617,           0.0026115,             0.76532,             0.58596,             0.61815,             0.43557,            0.012923,           0.0047792,           0.0056257,          0.00076561,          0.00076561,          0.00076561
                 230,            0.011567,           0.0040182,           0.0026044,             0.76541,              0.5858,              0.6168,             0.43604,            0.012922,           0.0047792,           0.0056276,          0.00075558,          0.00075558,          0.00075558
                 231,             0.01149,           0.0039997,           0.0025979,             0.76581,             0.58563,             0.61842,             0.43569,            0.012921,           0.0047789,           0.0056261,          0.00074565,          0.00074565,          0.00074565
                 232,            0.011422,           0.0040587,           0.0024903,              0.7661,             0.58535,             0.61682,             0.43627,             0.01292,           0.0047791,           0.0056263,          0.00073584,          0.00073584,          0.00073584
                 233,             0.01147,           0.0040445,           0.0026313,             0.76666,             0.58519,             0.61694,             0.43642,            0.012921,           0.0047792,           0.0056261,          0.00072615,          0.00072615,          0.00072615
                 234,            0.011385,           0.0039911,            0.002611,             0.76734,             0.58464,             0.61892,              0.4362,            0.012921,           0.0047797,           0.0056269,          0.00071658,          0.00071658,          0.00071658
                 235,             0.01135,           0.0040332,           0.0026455,             0.76771,             0.58495,             0.61791,             0.43719,            0.012919,           0.0047795,           0.0056258,          0.00070712,          0.00070712,          0.00070712
                 236,             0.01146,           0.0040051,            0.002591,             0.76793,             0.58508,             0.61785,             0.43727,            0.012918,             0.00478,           0.0056276,          0.00069778,          0.00069778,          0.00069778
                 237,            0.011479,           0.0040987,           0.0027131,             0.76996,             0.58447,             0.61805,             0.43776,            0.012918,           0.0047801,            0.005626,          0.00068856,          0.00068856,          0.00068856
                 238,            0.011241,           0.0040049,           0.0025928,             0.77019,             0.58457,             0.61854,             0.43732,            0.012918,           0.0047802,           0.0056278,          0.00067946,          0.00067946,          0.00067946
                 239,            0.011413,            0.003999,            0.002576,             0.76935,             0.58474,             0.61816,             0.43782,            0.012918,           0.0047806,           0.0056297,          0.00067049,          0.00067049,          0.00067049
                 240,              0.0112,           0.0040105,           0.0025244,             0.77031,              0.5859,             0.61926,             0.43796,            0.012918,           0.0047818,           0.0056305,          0.00066163,          0.00066163,          0.00066163
                 241,            0.011311,           0.0040036,           0.0026007,             0.76882,             0.58738,             0.61948,             0.43778,            0.012918,           0.0047824,           0.0056326,           0.0006529,           0.0006529,           0.0006529
                 242,            0.011441,            0.004033,           0.0025989,             0.76932,             0.58801,             0.61984,             0.43809,            0.012918,           0.0047834,           0.0056353,           0.0006443,           0.0006443,           0.0006443
                 243,            0.011418,           0.0040787,           0.0026666,             0.76978,             0.58769,             0.61998,             0.43801,             0.01292,            0.004785,           0.0056365,          0.00063582,          0.00063582,          0.00063582
                 244,            0.011387,           0.0040034,           0.0026326,             0.77133,             0.58684,             0.62007,              0.4381,            0.012921,           0.0047855,            0.005638,          0.00062747,          0.00062747,          0.00062747
                 245,            0.011375,           0.0040561,           0.0026101,             0.77068,             0.58699,             0.62014,             0.43814,            0.012921,           0.0047869,           0.0056385,          0.00061925,          0.00061925,          0.00061925
                 246,            0.011365,           0.0040583,           0.0025483,             0.76454,             0.58996,             0.61966,             0.43811,            0.012921,           0.0047875,           0.0056407,          0.00061115,          0.00061115,          0.00061115
                 247,            0.011143,           0.0039465,           0.0024447,             0.77475,             0.58625,             0.62097,             0.43857,            0.012921,           0.0047878,           0.0056428,          0.00060319,          0.00060319,          0.00060319
                 248,            0.011254,            0.003975,           0.0024939,             0.77418,             0.58653,             0.62114,             0.43778,            0.012921,           0.0047886,           0.0056459,          0.00059535,          0.00059535,          0.00059535
                 249,            0.011266,           0.0040144,           0.0025828,              0.7731,              0.5869,             0.62145,             0.43804,            0.012921,           0.0047901,           0.0056487,          0.00058765,          0.00058765,          0.00058765
                 250,            0.011245,           0.0039605,           0.0023289,             0.77266,             0.58706,             0.62176,             0.43826,            0.012922,           0.0047911,           0.0056494,          0.00058008,          0.00058008,          0.00058008
                 251,            0.011274,           0.0040043,           0.0025536,             0.77219,             0.58722,             0.62179,             0.43832,            0.012922,           0.0047917,           0.0056499,          0.00057264,          0.00057264,          0.00057264
                 252,             0.01122,           0.0039494,             0.00253,             0.75646,             0.59561,             0.62174,              0.4384,            0.012922,           0.0047922,            0.005652,          0.00056533,          0.00056533,          0.00056533
                 253,            0.011276,           0.0039791,           0.0025146,             0.76423,             0.58989,             0.62238,             0.43869,            0.012922,           0.0047932,           0.0056522,          0.00055816,          0.00055816,          0.00055816
                 254,            0.011227,           0.0040524,           0.0023624,             0.77306,             0.58485,              0.6225,             0.43873,            0.012922,           0.0047939,           0.0056547,          0.00055112,          0.00055112,          0.00055112
                 255,            0.011237,           0.0040639,           0.0025164,             0.77261,             0.58491,             0.62426,             0.43924,            0.012923,            0.004795,           0.0056559,          0.00054423,          0.00054423,          0.00054423
                 256,            0.011137,           0.0039325,           0.0024467,             0.77265,             0.58449,              0.6251,             0.44007,            0.012921,           0.0047956,           0.0056557,          0.00053746,          0.00053746,          0.00053746
                 257,            0.011087,           0.0039344,           0.0025048,             0.76387,             0.58964,              0.6251,             0.43989,             0.01292,            0.004797,           0.0056544,          0.00053084,          0.00053084,          0.00053084
                 258,            0.011205,           0.0039904,           0.0024703,             0.76389,             0.58973,             0.62517,             0.44012,            0.012919,           0.0047975,           0.0056525,          0.00052435,          0.00052435,          0.00052435
                 259,            0.011229,           0.0040522,           0.0025541,             0.76272,             0.59001,             0.62496,             0.44036,            0.012919,           0.0047976,           0.0056508,            0.000518,            0.000518,            0.000518
                 260,            0.011371,           0.0040553,           0.0024763,             0.77128,             0.58482,             0.62517,             0.44068,            0.012918,           0.0047985,           0.0056504,           0.0005118,           0.0005118,           0.0005118
                 261,            0.011125,             0.00401,           0.0023965,             0.77613,             0.58257,             0.62494,             0.44055,            0.012916,           0.0047993,           0.0056482,          0.00050573,          0.00050573,          0.00050573
                 262,             0.01118,           0.0040503,           0.0025162,             0.77218,             0.58479,             0.62535,             0.44095,            0.012914,           0.0047995,           0.0056461,           0.0004998,           0.0004998,           0.0004998
                 263,            0.011034,           0.0039446,           0.0024476,             0.77179,             0.58492,             0.62506,             0.44098,            0.012913,           0.0048001,           0.0056458,          0.00049402,          0.00049402,          0.00049402
                 264,            0.011111,           0.0039845,           0.0023471,             0.77407,             0.58363,             0.62535,             0.44077,            0.012913,           0.0048006,           0.0056452,          0.00048837,          0.00048837,          0.00048837
                 265,            0.011097,           0.0039403,           0.0024324,             0.77361,             0.58437,             0.62528,             0.44128,            0.012912,           0.0048008,           0.0056468,          0.00048287,          0.00048287,          0.00048287
                 266,            0.011021,           0.0040278,           0.0023883,             0.75847,             0.59401,             0.62521,             0.44056,            0.012912,           0.0048012,           0.0056467,          0.00047752,          0.00047752,          0.00047752
                 267,            0.011223,           0.0040584,           0.0025216,             0.75877,             0.59385,             0.62543,              0.4407,             0.01291,           0.0048012,           0.0056448,          0.00047231,          0.00047231,          0.00047231
                 268,            0.011198,           0.0039366,           0.0024367,             0.75952,             0.59364,             0.62553,             0.44083,            0.012909,            0.004801,           0.0056439,          0.00046724,          0.00046724,          0.00046724
                 269,            0.011095,           0.0038809,           0.0024068,             0.75949,             0.59345,             0.62609,             0.44131,            0.012908,           0.0048016,           0.0056432,          0.00046232,          0.00046232,          0.00046232
                 270,            0.011156,           0.0040147,           0.0024776,             0.77389,             0.58381,             0.62616,             0.44104,            0.012908,           0.0048019,           0.0056436,          0.00045754,          0.00045754,          0.00045754
                 271,            0.011099,           0.0039951,            0.002398,             0.77597,             0.58274,              0.6262,             0.44109,            0.012908,           0.0048022,           0.0056423,          0.00045291,          0.00045291,          0.00045291
                 272,            0.011107,           0.0039981,           0.0023606,              0.7581,             0.59398,             0.62629,             0.44125,            0.012908,           0.0048025,           0.0056422,          0.00044843,          0.00044843,          0.00044843
                 273,            0.011093,           0.0039431,           0.0023966,             0.75776,             0.59413,             0.62628,             0.44106,            0.012908,           0.0048022,           0.0056414,          0.00044409,          0.00044409,          0.00044409
                 274,            0.010962,           0.0039592,           0.0023961,             0.77463,             0.58308,             0.62622,             0.44129,            0.012907,           0.0048029,           0.0056404,          0.00043991,          0.00043991,          0.00043991
                 275,            0.011256,           0.0039856,           0.0025915,             0.75746,             0.59517,             0.62655,             0.44144,            0.012906,            0.004804,           0.0056399,          0.00043587,          0.00043587,          0.00043587
                 276,            0.011136,           0.0039299,           0.0023512,             0.75696,             0.59549,             0.62678,              0.4421,            0.012904,           0.0048035,           0.0056375,          0.00043198,          0.00043198,          0.00043198
                 277,            0.011027,           0.0039714,           0.0023444,             0.75687,             0.59524,             0.62721,             0.44201,            0.012903,           0.0048041,           0.0056365,          0.00042823,          0.00042823,          0.00042823
                 278,            0.011009,           0.0039011,            0.002341,             0.75733,             0.59483,             0.62792,             0.44271,            0.012903,            0.004805,           0.0056348,          0.00042464,          0.00042464,          0.00042464
                 279,            0.011047,           0.0039559,           0.0023825,             0.77523,             0.58391,             0.62849,             0.44283,            0.012902,           0.0048049,           0.0056334,           0.0004212,           0.0004212,           0.0004212
                 280,            0.011073,           0.0039771,           0.0024161,             0.77442,             0.58425,             0.62922,             0.44358,            0.012902,           0.0048049,           0.0056315,          0.00041791,          0.00041791,          0.00041791
                 281,            0.011056,           0.0039358,           0.0024508,             0.77479,              0.5843,             0.62908,             0.44346,            0.012903,           0.0048043,           0.0056291,          0.00041477,          0.00041477,          0.00041477
                 282,             0.01091,           0.0039177,           0.0024078,             0.77488,              0.5845,              0.6292,             0.44333,            0.012903,           0.0048047,           0.0056276,          0.00041178,          0.00041178,          0.00041178
                 283,            0.010988,           0.0039191,           0.0023516,             0.77424,             0.58468,             0.62922,              0.4435,            0.012904,           0.0048052,           0.0056264,          0.00040894,          0.00040894,          0.00040894
                 284,            0.010882,           0.0039319,           0.0022233,             0.77396,              0.5847,             0.63044,             0.44434,            0.012904,           0.0048049,           0.0056266,          0.00040625,          0.00040625,          0.00040625
                 285,            0.011037,           0.0039423,           0.0023252,             0.75826,             0.59572,             0.63006,             0.44369,            0.012905,           0.0048054,           0.0056265,          0.00040372,          0.00040372,          0.00040372
                 286,            0.011046,           0.0039589,           0.0023797,             0.75751,             0.59626,             0.63015,             0.44384,            0.012906,           0.0048059,            0.005626,          0.00040133,          0.00040133,          0.00040133
                 287,            0.010929,           0.0039462,           0.0023046,             0.75809,             0.59635,             0.63042,             0.44392,            0.012907,           0.0048061,           0.0056256,           0.0003991,           0.0003991,           0.0003991
                 288,            0.011035,           0.0039677,           0.0023356,             0.75829,             0.59662,             0.63022,             0.44396,            0.012908,           0.0048065,           0.0056265,          0.00039703,          0.00039703,          0.00039703
                 289,            0.010929,           0.0038878,           0.0023728,             0.76814,             0.58961,             0.63042,               0.444,            0.012909,           0.0048068,           0.0056276,           0.0003951,           0.0003951,           0.0003951
                 290,            0.011005,           0.0038861,           0.0022978,             0.76839,             0.59068,             0.63024,             0.44415,             0.01291,           0.0048075,           0.0056282,          0.00039333,          0.00039333,          0.00039333
                 291,            0.011088,           0.0040616,           0.0023561,             0.76558,             0.59442,             0.63054,              0.4441,             0.01291,           0.0048083,           0.0056303,          0.00039171,          0.00039171,          0.00039171
                 292,            0.010992,           0.0039585,           0.0023764,             0.76579,             0.59438,             0.63111,             0.44492,             0.01291,           0.0048087,           0.0056321,          0.00039025,          0.00039025,          0.00039025
                 293,            0.010953,           0.0039887,           0.0023163,             0.77104,             0.58979,             0.63211,             0.44564,            0.012912,           0.0048088,           0.0056328,          0.00038894,          0.00038894,          0.00038894
                 294,             0.01098,           0.0039311,            0.002321,             0.77088,             0.58987,             0.63218,             0.44616,            0.012913,           0.0048094,           0.0056342,          0.00038778,          0.00038778,          0.00038778
                 295,            0.010855,           0.0039189,           0.0022528,             0.77137,             0.58953,             0.63222,             0.44582,            0.012914,           0.0048103,           0.0056338,          0.00038678,          0.00038678,          0.00038678
                 296,            0.010889,           0.0038895,            0.002298,             0.76684,             0.59328,             0.63238,             0.44582,            0.012916,           0.0048106,           0.0056343,          0.00038593,          0.00038593,          0.00038593
                 297,            0.011004,            0.003874,           0.0023862,             0.76507,             0.59478,             0.63257,             0.44567,            0.012916,           0.0048104,           0.0056342,          0.00038524,          0.00038524,          0.00038524
                 298,            0.011035,           0.0039325,           0.0024076,             0.76554,             0.59451,             0.63252,             0.44589,            0.012919,           0.0048115,           0.0056342,          0.00038469,          0.00038469,          0.00038469
                 299,            0.010801,           0.0039651,           0.0022082,              0.7657,             0.59445,             0.63248,             0.44603,             0.01292,           0.0048119,           0.0056336,          0.00038431,          0.00038431,          0.00038431
