               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  29,            0.016805,           0.0054541,             0.01288,             0.61917,             0.17637,             0.15914,             0.10327,            0.015753,           0.0054138,            0.013617,           0.0026895,           0.0026895,           0.0026895
                  30,             0.01675,            0.005474,            0.012545,             0.63053,             0.17602,             0.16625,             0.10619,            0.015778,           0.0054415,            0.013348,            0.002655,            0.002655,            0.002655
                  31,            0.016664,           0.0053596,            0.012548,             0.38533,             0.30492,             0.18093,             0.11721,            0.016034,           0.0054295,             0.01319,           0.0026196,           0.0026196,           0.0026196
                  32,            0.016586,           0.0054308,            0.012127,             0.69743,             0.18314,             0.18709,             0.11942,            0.016163,           0.0053867,            0.012973,           0.0025834,           0.0025834,           0.0025834
                  33,            0.016504,           0.0054622,             0.01232,             0.44888,             0.28093,             0.19544,             0.12575,            0.015674,           0.0053426,            0.012679,           0.0025464,           0.0025464,           0.0025464
                  34,             0.01637,           0.0053745,            0.012039,               0.574,             0.23802,             0.19673,             0.12566,             0.01577,           0.0053834,            0.012557,           0.0025087,           0.0025087,           0.0025087
                  35,            0.016457,           0.0054229,            0.011589,             0.45724,             0.28333,             0.20593,             0.13083,            0.015495,           0.0052561,            0.012517,           0.0024703,           0.0024703,           0.0024703
                  36,            0.016083,           0.0052858,             0.01137,             0.48756,              0.2943,             0.22456,             0.14229,             0.01544,           0.0053617,            0.012168,           0.0024312,           0.0024312,           0.0024312
                  37,            0.016298,           0.0052137,            0.011204,             0.63127,              0.2589,             0.23297,             0.14461,            0.015934,           0.0053199,            0.012069,           0.0023915,           0.0023915,           0.0023915
                  38,            0.016143,           0.0052075,            0.011102,             0.45656,              0.3142,             0.25072,             0.16269,            0.015433,           0.0052731,             0.01168,           0.0023512,           0.0023512,           0.0023512
                  39,            0.016145,           0.0052205,            0.010917,             0.57542,             0.27439,             0.25736,             0.16775,            0.015286,           0.0052078,            0.011569,           0.0023103,           0.0023103,           0.0023103
                  40,              0.0161,           0.0052226,            0.010759,             0.55047,              0.3006,             0.25832,             0.16662,            0.015564,           0.0052196,            0.011454,           0.0022689,           0.0022689,           0.0022689
                  41,            0.015814,           0.0051824,            0.010466,             0.59189,             0.28743,             0.27102,             0.17472,            0.015458,           0.0052194,            0.011373,           0.0022271,           0.0022271,           0.0022271
                  42,            0.015864,            0.005215,            0.010209,             0.56944,              0.3125,             0.27051,             0.17717,            0.015068,           0.0051975,              0.0112,           0.0021848,           0.0021848,           0.0021848
                  43,            0.015735,           0.0051248,            0.010166,             0.64672,             0.32257,             0.29253,             0.19084,            0.014971,           0.0051682,            0.011088,           0.0021422,           0.0021422,           0.0021422
                  44,            0.015759,           0.0052432,            0.010044,             0.60498,             0.31359,             0.28839,             0.19257,            0.015139,           0.0051701,            0.010832,           0.0020991,           0.0020991,           0.0020991
                  45,            0.015806,           0.0051486,           0.0098165,             0.64308,             0.31235,             0.29202,             0.19261,            0.015302,           0.0052085,            0.010848,           0.0020558,           0.0020558,           0.0020558
                  46,            0.015636,           0.0052322,            0.009708,              0.6659,             0.32378,             0.30835,             0.20448,            0.014838,           0.0051598,            0.010369,           0.0020123,           0.0020123,           0.0020123
                  47,            0.015568,           0.0051015,           0.0096096,             0.67882,             0.33089,             0.31891,             0.21294,            0.014927,           0.0051131,            0.010459,           0.0019685,           0.0019685,           0.0019685
                  48,            0.015495,           0.0051366,           0.0094151,             0.67351,             0.34071,             0.32274,             0.21112,            0.014972,           0.0050929,            0.010314,           0.0019245,           0.0019245,           0.0019245
                  49,            0.015416,           0.0050832,            0.009345,             0.70608,              0.3174,             0.32865,             0.21841,            0.014977,           0.0051507,            0.010095,           0.0018804,           0.0018804,           0.0018804
                  50,            0.015327,            0.005103,           0.0091933,             0.73517,             0.32392,             0.34321,              0.2291,            0.015063,           0.0051612,            0.010031,           0.0018362,           0.0018362,           0.0018362
                  51,            0.015196,           0.0051052,           0.0091122,             0.63544,             0.32364,             0.33992,             0.22584,            0.014786,           0.0051321,           0.0099316,            0.001792,            0.001792,            0.001792
                  52,            0.015177,           0.0049979,           0.0088147,             0.67374,             0.32398,             0.34735,             0.23194,            0.014845,           0.0050633,           0.0096924,           0.0017478,           0.0017478,           0.0017478
                  53,            0.015136,           0.0051204,           0.0088109,             0.63637,             0.34699,             0.35575,             0.23609,            0.014913,           0.0050833,           0.0096271,           0.0017036,           0.0017036,           0.0017036
                  54,            0.015183,           0.0050633,           0.0086356,              0.7081,             0.33148,             0.36466,             0.24329,            0.014925,           0.0050345,           0.0093734,           0.0016595,           0.0016595,           0.0016595
                  55,            0.015054,           0.0050157,            0.008448,             0.72515,             0.33816,             0.38014,             0.25473,            0.014932,            0.004976,           0.0091665,           0.0016155,           0.0016155,           0.0016155
                  56,            0.014849,           0.0049672,           0.0083948,             0.66808,             0.35046,             0.38642,             0.25678,            0.014651,           0.0050067,           0.0090519,           0.0015717,           0.0015717,           0.0015717
                  57,            0.014934,           0.0050112,           0.0081808,             0.68248,             0.33368,             0.38358,             0.25618,             0.01481,            0.004996,           0.0090266,           0.0015282,           0.0015282,           0.0015282
                  58,            0.014797,           0.0049081,           0.0081202,             0.65302,             0.36581,             0.38586,             0.25927,            0.014705,           0.0049911,           0.0089276,           0.0014849,           0.0014849,           0.0014849
                  59,            0.014701,           0.0049622,           0.0080458,             0.74573,             0.32931,              0.4024,             0.26824,            0.014651,           0.0050222,           0.0086853,           0.0014418,           0.0014418,           0.0014418
                  60,            0.014664,           0.0048333,           0.0079682,             0.68022,             0.37247,             0.40594,             0.27448,             0.01449,            0.005014,           0.0085957,           0.0013992,           0.0013992,           0.0013992
                  61,            0.014565,           0.0048156,           0.0078597,             0.63974,             0.39621,             0.40996,              0.2777,            0.014454,           0.0049494,           0.0084912,           0.0013569,           0.0013569,           0.0013569
                  62,            0.014583,           0.0049162,           0.0077297,             0.66905,             0.38819,             0.41939,              0.2788,            0.014425,           0.0049784,           0.0083276,           0.0013151,           0.0013151,           0.0013151
                  63,            0.014444,           0.0048103,           0.0074547,             0.66092,             0.40142,             0.42683,             0.28696,             0.01447,           0.0049455,           0.0082729,           0.0012737,           0.0012737,           0.0012737
                  64,            0.014377,           0.0049053,           0.0075931,             0.68329,             0.38502,             0.42249,             0.28694,            0.014506,           0.0049785,           0.0082028,           0.0012328,           0.0012328,           0.0012328
                  65,            0.014415,           0.0047997,           0.0074192,              0.6813,             0.38961,             0.43026,             0.29165,            0.014527,           0.0049536,           0.0082588,           0.0011925,           0.0011925,           0.0011925
                  66,            0.014243,           0.0048591,           0.0072641,             0.65466,             0.41945,             0.43226,             0.29276,             0.01435,           0.0049457,           0.0081456,           0.0011528,           0.0011528,           0.0011528
                  67,            0.014428,           0.0048838,           0.0071695,             0.76217,              0.3838,             0.43964,             0.30048,            0.014436,           0.0049283,             0.00815,           0.0011137,           0.0011137,           0.0011137
                  68,            0.014285,           0.0048256,           0.0073155,             0.69316,             0.39878,             0.44332,             0.30267,            0.014241,           0.0049087,           0.0080869,           0.0010753,           0.0010753,           0.0010753
                  69,            0.014258,           0.0048519,           0.0069903,             0.74093,             0.40683,             0.44652,              0.3054,            0.014194,           0.0049163,           0.0080768,           0.0010376,           0.0010376,           0.0010376
                  70,             0.01398,           0.0048416,           0.0070753,             0.70622,             0.40668,             0.45023,             0.31003,            0.014238,           0.0049214,           0.0079207,           0.0010006,           0.0010006,           0.0010006
                  71,            0.014083,           0.0048287,           0.0071293,             0.77158,             0.38967,             0.44874,             0.30542,            0.014216,           0.0049096,           0.0079104,           0.0009644,           0.0009644,           0.0009644
                  72,            0.014011,           0.0047565,           0.0069106,             0.69287,             0.41653,             0.44927,             0.30717,            0.014269,           0.0049033,           0.0077698,          0.00092903,          0.00092903,          0.00092903
                  73,            0.013956,           0.0048087,           0.0068155,             0.70788,              0.4033,             0.45398,             0.31185,            0.014211,           0.0048951,           0.0076279,          0.00089451,          0.00089451,          0.00089451
                  74,            0.013874,           0.0048866,            0.006874,              0.6966,             0.42035,             0.45616,             0.31315,              0.0142,           0.0048791,           0.0076497,          0.00086087,          0.00086087,          0.00086087
                  75,            0.013686,           0.0048034,           0.0067573,             0.65474,             0.44966,             0.45713,             0.31557,            0.014153,           0.0049105,           0.0075698,          0.00082816,          0.00082816,          0.00082816
                  76,            0.013629,           0.0047016,           0.0066641,             0.62862,             0.48074,             0.46141,             0.31801,            0.014195,           0.0048961,            0.007528,          0.00079639,          0.00079639,          0.00079639
                  77,            0.013775,            0.004752,           0.0067128,             0.64293,             0.46442,             0.46034,              0.3173,            0.014192,            0.004897,            0.007438,          0.00076561,          0.00076561,          0.00076561
                  78,            0.013663,           0.0047681,           0.0064379,             0.66929,             0.46041,             0.46497,             0.31988,            0.014159,           0.0049079,           0.0074896,          0.00073584,          0.00073584,          0.00073584
                  79,            0.013645,           0.0047928,           0.0064808,             0.67719,              0.4613,             0.46638,             0.31781,            0.014178,           0.0048977,           0.0074165,          0.00070712,          0.00070712,          0.00070712
                  80,            0.013408,           0.0046115,           0.0064738,             0.68605,             0.47168,              0.4736,             0.32294,            0.014255,           0.0049273,           0.0072504,          0.00067946,          0.00067946,          0.00067946
                  81,            0.013567,            0.004744,           0.0064231,             0.69508,             0.46564,             0.47501,             0.32699,            0.014138,           0.0048984,           0.0072274,           0.0006529,           0.0006529,           0.0006529
                  82,            0.013461,           0.0046383,           0.0062553,             0.67555,             0.47434,             0.47912,             0.32828,            0.014077,           0.0048855,           0.0072543,          0.00062747,          0.00062747,          0.00062747
                  83,            0.013571,           0.0046713,           0.0063169,             0.70315,             0.46684,              0.4763,             0.32851,            0.014058,           0.0048836,           0.0072022,          0.00060319,          0.00060319,          0.00060319
                  84,            0.013398,           0.0047075,           0.0062255,             0.68333,             0.47134,             0.47729,             0.33025,            0.014142,           0.0048877,           0.0071716,          0.00058008,          0.00058008,          0.00058008
                  85,            0.013505,           0.0046536,           0.0063208,             0.69006,             0.46361,             0.48065,             0.33106,            0.014113,           0.0048739,           0.0072091,          0.00055816,          0.00055816,          0.00055816
                  86,            0.013246,            0.004722,           0.0061269,             0.69256,             0.47094,             0.48289,             0.33186,            0.014096,           0.0048996,           0.0071861,          0.00053746,          0.00053746,          0.00053746
                  87,            0.013415,           0.0047176,           0.0061558,             0.69276,             0.47744,             0.48385,             0.33252,            0.014077,           0.0048617,           0.0070886,            0.000518,            0.000518,            0.000518
                  88,             0.01336,           0.0047595,           0.0061161,              0.6937,             0.47545,             0.48431,             0.33354,            0.014095,           0.0048584,           0.0071817,           0.0004998,           0.0004998,           0.0004998
                  89,            0.013193,           0.0046617,           0.0059535,             0.69895,              0.4746,             0.48827,             0.33632,            0.014071,           0.0048472,           0.0071305,          0.00048287,          0.00048287,          0.00048287
                  90,            0.013151,           0.0045927,           0.0059812,             0.73837,             0.45394,             0.48791,             0.33515,            0.014081,            0.004852,           0.0070729,          0.00046724,          0.00046724,          0.00046724
                  91,            0.013161,           0.0046657,           0.0058608,             0.73411,             0.45747,             0.48829,             0.33513,            0.014112,           0.0048584,            0.007055,          0.00045291,          0.00045291,          0.00045291
                  92,            0.013078,           0.0046421,           0.0060571,             0.74165,             0.46054,             0.49064,             0.33832,             0.01414,           0.0048367,           0.0069934,          0.00043991,          0.00043991,          0.00043991
                  93,            0.013105,           0.0046975,           0.0059389,             0.64292,             0.49372,             0.49216,             0.33961,            0.014105,           0.0048414,           0.0069997,          0.00042823,          0.00042823,          0.00042823
                  94,            0.013214,           0.0047036,           0.0058493,             0.65606,             0.49242,             0.49459,              0.3412,            0.014069,           0.0048482,           0.0069901,          0.00041791,          0.00041791,          0.00041791
                  95,            0.013009,           0.0046145,           0.0059144,             0.67227,             0.48865,             0.49536,             0.34015,            0.014058,           0.0048447,           0.0069217,          0.00040894,          0.00040894,          0.00040894
                  96,            0.013102,           0.0045811,           0.0058158,             0.69493,             0.48498,             0.49468,             0.33971,            0.014026,           0.0048539,           0.0068587,          0.00040133,          0.00040133,          0.00040133
                  97,            0.013026,           0.0046101,           0.0058527,             0.68374,             0.48655,             0.49429,             0.33937,            0.014065,           0.0048682,           0.0068901,           0.0003951,           0.0003951,           0.0003951
                  98,             0.01312,           0.0046708,           0.0057657,              0.6739,             0.48518,             0.49343,             0.34021,            0.014053,           0.0048758,            0.006934,          0.00039025,          0.00039025,          0.00039025
                  99,             0.01318,           0.0047082,           0.0057869,             0.67441,             0.48942,             0.49636,             0.34192,            0.013999,           0.0048561,           0.0068975,          0.00038678,          0.00038678,          0.00038678
